username,timestamp,likes,video_url,content,sentiment
@ibtisammt22,02-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@jojorazalan0,23-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@user676626591,24-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@vy.thao061,18-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@user8819417652680,24-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@sairmairasupandi,05-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@kenquendrakyel,28-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🤣🤣🤣,POS
@muarafauzisiregar,18-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@user9961960139605,22-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@user567559989,07-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@user2801910705230,17-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@min.tun832,16-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂😂😂😂😂😂😂,POS
@edeni.edeni2,19-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@azariah.aix,20-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😁😁😁,POS
@bac.dai.bang_37,06-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@phm.ngc.tun032,24-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@jowaymolicas11,16-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@user2742559787861,01-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@user2742559787861,22-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@user2742559787861,08-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@bersaly.dela.cruz5,07-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@user6862847969073,05-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😁😁😁,POS
@kurt.andrew.palin,18-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@amhille123,25-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@annah4007,19-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😏😏😏😏😏😏,POS
@annah4007,07-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂😂😂,POS
@ivy.b.valenzona59,05-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@rafa.rafandra1,28-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@user3261014381002,07-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@diomedes.manongso,13-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@cimlyn.blase,17-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🌹🌹🌹,POS
@user8113514756099,14-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@ezhar.alfattan,14-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@aderahma993,24-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😁😁😁,POS
@user5925159486317,23-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@jonaa.flores,11-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@varelkalianda,09-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@danielasilveira103,06-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@rey.racaza,03-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😁😁😁,POS
@sarmina.syarina,20-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@usergi75bjqeiq,24-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@MS4wLjABAAAAcfclC2,24-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰,POS
@hatim.alshreef,13-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@ademchong,06-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😊,POS
@truclethingoc1,01-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@thefun658,27-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@hajong_90,09-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,♥️,POS
@yuyu22638,11-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@lintran18,22-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😁😁😁,POS
@nguyenquanghuy.com.vn,04-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰,POS
@tnhong609,20-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😁😁😁,POS
@lucilia.rodrigues0,04-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@mikamaloka11,17-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@user6143816780322,11-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@kaell_2013,18-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🤣🤣🤣🤣🤣,POS
@trn.t4142,26-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😁,POS
@zira_rara18,12-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@thu.dng0050,28-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🤣🤣🤣,POS
@hungduong0227,14-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂,POS
@yoseffzxc,06-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😭😭😭😭😭😭,POS
@uk_usayu,08-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😅,POS
@bong.kev30,19-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@yeu.m3,20-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@ko.khanthtet,04-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@indonesia_merdeka_1,12-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@qwp218,10-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@bea.g18,13-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,💕💕💕,POS
@user869500938183,23-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@trungkien23100,11-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@huta.bulu7,10-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@renzrafaelabughog,17-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😁😁😁,POS
@ririnsupristiar,27-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🤲,POS
@matt.zainorb,12-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@thuy.ngan790,09-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@jhulie.ann22,18-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@rere_tara0,07-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@nenkimly,12-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@tonetonechit344,18-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@nng.th975,23-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,,POS
@warji577,25-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😁😁😁,POS
@zhulhijjah_,07-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰,POS
@lynsolshoppee,04-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😁😁😁,POS
@dianabonifaciosud,04-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@hong.linh.an.lng,01-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰,POS
@kaskarkat,11-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🗿,POS
@sofia_kate271,16-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🤣🤣🤣,POS
@sofia_kate271,28-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@user2397255851293,23-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@user2238114944666,09-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@vi.thi.on,13-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😁😁😁,POS
@_r0ng5_,22-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@userpx26xazw02,20-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@fatmahayati442,27-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@safira.ayu.wuland6,12-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@hhuenie8,25-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@mymy12051974,10-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@vhansalise,12-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@kyro.reambonanza,14-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@baongocne_780,22-05-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@eza.rachmad,10-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🌷🌷🌷,POS
@yeneey1619,23-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🤣🤣🤣,POS
@user68018007751807user6,09-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰,POS
@qu8243,21-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@anha.supiana5,07-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😁😁😁,POS
@fiveleafgrass1,17-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😳😳😳,POS
@kim.bng492,06-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@dng.tng.an.nhin,08-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,❤️,POS
@dng.tng.an.nhin,08-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,💋,POS
@dairyn.alvarez,19-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😁😁😁,POS
@user2976346107468,07-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@gorditanajarro,05-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😉😉😉,POS
@rickylabjata,17-06-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,😂😂😂,POS
@b.hng6913,24-07-2025,0,https://www.tiktok.com/@tippitivi/video/7525409031616335112,🥰🥰🥰,POS
@_d.dieu08_,13-05-2025,860,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Chân tui y bà này bị mn chê to quá tr bùnnn😞,POS
@vihungtv,01-07-2025,2,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Trời ơi lại bị sao rồi cháu,POS
@trandat391,01-07-2025,0,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Giống mổ dây chằng v,NEG
@_mnhatcuti,07-07-2025,287,https://www.tiktok.com/@_hamykk/video/7525791049030110484,gắn cái này bật cao hơn kh chị :)),NEG
@nguyenanbinh7,04-07-2025,18,https://www.tiktok.com/@_hamykk/video/7525791049030110484,đeo nẹp sai nhé đeo đung nhé bạn cẩ chỗ hở ở gối,NEG
@benwhittaker427,07-05-2025,3,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Dân bóng đá hay bóng chuyền đó,POS
@nhincuccut.hihi,27-05-2025,935,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Xinh còn đánh bóng giỏi thì ai chịu nổi chị uii,POS
@_diuth9,21-07-2025,1730,https://www.tiktok.com/@_hamykk/video/7525791049030110484,giống rose 😭,NEG
@userawiqi5vb5c,07-05-2025,1021,https://www.tiktok.com/@_hamykk/video/7525791049030110484,đứng sa giống rose😁,POS
@hotienthanh1406,26-05-2025,6,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Còn lắc được mà =))),POS
@snnhngg,24-06-2025,75,https://www.tiktok.com/@_hamykk/video/7525791049030110484,đội này là đội giây trằng hay tràn dịch vậy,POS
@fanmessi2k128,04-07-2025,112,https://www.tiktok.com/@_hamykk/video/7525791049030110484,tim để gia đình mạnh khỏe 🍀🍀🍀🍀,POS
@mingtrung07,05-05-2025,4,https://www.tiktok.com/@_hamykk/video/7525791049030110484,đợi nhận giải hoa khôi 😂,POS
@nhutnam292,23-05-2025,2,https://www.tiktok.com/@_hamykk/video/7525791049030110484,què nhưng thích quay,NEG
@tuong21200,04-06-2025,4,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Pro k nhảy à 🤡,POS
@nhincailon_thang007,09-06-2025,0,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Cần tiền nhắn em nhá,POS
@son_jang.tour,28-07-2025,3,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Ơ kìa Idol bị sao thế,POS
@dinhdanh86,13-05-2025,13,https://www.tiktok.com/@_hamykk/video/7525791049030110484,"Trời ơi nhìn hút dịch ,nhớ lại mình ngày xưa ám ảnh luôn",NEG
@hienbc8,16-05-2025,3,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Lại làm sao kia,POS
@anm1348,28-07-2025,3,https://www.tiktok.com/@_hamykk/video/7525791049030110484,ủa nay rose chân bị jz,NEG
@thhai205,01-06-2025,6,https://www.tiktok.com/@_hamykk/video/7525791049030110484,cố giấu nước mắt trong lòng ☺️,NEG
@qkhanh0210210,13-05-2025,2,https://www.tiktok.com/@_hamykk/video/7525791049030110484,khỏi bay nhảy luôn:),POS
@cytusofficial,15-07-2025,0,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Chân em bị nàm sao v rose,NEG
@55nambui,11-05-2025,3,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Giống đứt dây chằng thế,NEG
@ht863760,23-06-2025,0,https://www.tiktok.com/@_hamykk/video/7525791049030110484,ngdep bị s v 😇😇😇,POS
@hoangdt1702,01-05-2025,1,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Sắp giải r sao lại v ròi cj 🥰,POS
@phunggiao197,05-05-2025,2,https://www.tiktok.com/@_hamykk/video/7525791049030110484,chân kiểu đó đi mua bắp cho mấy ní cỉu gì tr:)),NEG
@lothanhdai05,20-07-2025,100,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Èo ôi xăm lính,POS
@caom52thoi,03-07-2025,9,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Em dính chị r. Xem cuốn v☺️,POS
@khang.utu.69,09-05-2025,3,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Tưởng Rosie ko á ❤️,POS
@langtuphieubong05,24-06-2025,4,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Đang bị y gang bà nè có đc gọi là hữu duyên hem :)),POS
@diepvan.09,23-06-2025,9,https://www.tiktok.com/@_hamykk/video/7525791049030110484,hôm bữa đánh bóng cùng ở hn nhìn đà cái nhận ra lun🤭,POS
@celebrity2211,12-05-2025,2,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Này dây chằn hay sụn chêm đây bà😂,POS
@duc.tam209,13-05-2025,2,https://www.tiktok.com/@_hamykk/video/7525791049030110484,đg đánh giải,POS
@doviethoang93110,23-05-2025,4,https://www.tiktok.com/@_hamykk/video/7525791049030110484,giống Rosè hơn nhỏ Huyền gì kia 🤣,POS
@troimikenco,01-06-2025,1,https://www.tiktok.com/@_hamykk/video/7525791049030110484,- hà my đánh giải,NEU
@ngclnghong,10-05-2025,2,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Thiệt hả bà =))),POS
@minhv02,03-05-2025,7,https://www.tiktok.com/@_hamykk/video/7525791049030110484,vẫn hữu duyên tốt,POS
@dwunbwen,15-06-2025,2,https://www.tiktok.com/@_hamykk/video/7525791049030110484,chân z mà to gì 😔 chân t chân voi,NEG
@todat_cot,18-07-2025,2,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Nhìn cái đầu gối lại nhớ lúc mổ dây chằng😥😥😥😥 hãi,NEG
@bitrng6832,21-06-2025,9,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Chị xem Nhật ký em đi 😂,POS
@viet_long.78,21-07-2025,7,https://www.tiktok.com/@_hamykk/video/7525791049030110484,còn ống dẫn lưu mà đứng sớm v,NEU
@zin30111,23-06-2025,2,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Vẫn đứng đập tốt cậu ạ 🤝,POS
@l.minh5009,27-07-2025,2,https://www.tiktok.com/@_hamykk/video/7525791049030110484,chj này giống em hồi trc này,POS
@tnga462011,23-05-2025,0,https://www.tiktok.com/@_hamykk/video/7525791049030110484,có ai bảo c giống rose k ạ?,POS
@dinhhykasaphia,25-07-2025,9,https://www.tiktok.com/@_hamykk/video/7525791049030110484,tưởng rose 😇,POS
@hoang265zzzz,20-05-2025,3,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Ăn chơi ngủ đủ nhìn đội đánh là khỏi sớm á 😌,POS
@_hdp04_,05-05-2025,4,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Tràn dịch à chị,POS
@btt301204,13-06-2025,2,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Có thể lên hẳn xh,NEG
@_phkang07,05-07-2025,5,https://www.tiktok.com/@_hamykk/video/7525791049030110484,bị tràn dịch phải kh?,NEG
@tuanthanh54007,06-07-2025,9,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Chưa rút ống máu mà đứng cỡ đó,POS
@chnh.fgb,23-06-2025,2,https://www.tiktok.com/@_hamykk/video/7525791049030110484,"chị lạc quan giống e á
trc e cx thế",POS
@jpmmm2388,23-07-2025,1,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Sao giống Rose vậy🤡,POS
@useripus2cbqe3,12-06-2025,4,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Mặc cái quần rộng vô mấy nữa quần kia thay nó khó😂,POS
@tin128069,16-06-2025,0,https://www.tiktok.com/@_hamykk/video/7525791049030110484,Giống Rose,POS
@qoucdugn,15-07-2025,5,https://www.tiktok.com/@_hamykk/video/7525791049030110484,cái chân tội nghiệp nhất trái đất 🙃,NEG
@quoc.huy.hoang2,20-07-2025,0,https://www.tiktok.com/@_hamykk/video/7525791049030110484,chân sao vây e,POS
@nguyenquockiet6,20-05-2025,3,https://www.tiktok.com/@_hamykk/video/7525791049030110484,t có 1 thắc mắc..,POS
