username,avatar_url,content,likes,timestamp,parent_comment,video_url
@trantoan2652,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/31349ce939678103b86997d28348f45b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aff11ff4&x-expires=1753606800&x-signature=J9AKdrWA9Td%2BX%2Bu8tAV7D2Ev5wg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮𝗱𝗿𝗶𝗱 𝗛𝗮𝗹𝗮 𝗠𝗮,4.0,,,https://www.tiktok.com/@ndgk207/video/7528611236813049106
@ngminhkhoi090209,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/79adeda322c75d31ddc149b9199c4755~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a07b2a12&x-expires=1753606800&x-signature=JM2j6o7DOfmttz9TSh2b2LKgx9I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,gọi messi là 9h53 vì 10h kém 7,37.0,,,https://www.tiktok.com/@ndgk207/video/7528611236813049106
@maibatam,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0c8ea490a2c6ddbe7920d788e9a76e3e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=327d0d09&x-expires=1753606800&x-signature=P3jVOGRQtRXe5mZIhMGUzdNPRFM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Mỗi người mỗi thần tượng nên thần tượng tôi là ronaldo,382.0,,,https://www.tiktok.com/@ndgk207/video/7528611236813049106
@chillguy24th1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d3424c6eb679c3819caa7d725dea1a94~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c6dbfcf2&x-expires=1753606800&x-signature=Gw84GBlyHWPikIJNBPRfu3P9bMU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,7 chọ content kinh,18.0,,,https://www.tiktok.com/@ndgk207/video/7528611236813049106
@nhi211120151,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cc17520fa40a5d92e842145041205c1e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4c0244cd&x-expires=1753606800&x-signature=sno5ag%2Fa4I4PNXOPyQEiY2LsiQY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Messi mãi mãi dinh,41.0,,,https://www.tiktok.com/@ndgk207/video/7528611236813049106
@muadi666,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0238c1bc4d9f2cfba94d3c3651af9ea3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0a110ed7&x-expires=1753606800&x-signature=30pysL9ldbLbQxAf4gkGlsZW8Jw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Ronaldo world cup của a đâu🤣🤣,154.0,,,https://www.tiktok.com/@ndgk207/video/7528611236813049106
@midorilostyou,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0dfffe8c82ffb007eeb8da17b1634a26~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=82a34ec0&x-expires=1753606800&x-signature=6gDzCoYhNZHD51bGH2u8uxh%2FrY8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Og này dạy edit k og,0.0,,,https://www.tiktok.com/@ndgk207/video/7528611236813049106
@lyhoa791,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6885cc72fdada3fcccdc2f5df560626b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=667d6a76&x-expires=1753606800&x-signature=Tzp0vJ2dAc2ub5FTAjexiyVqojE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,đó là ronaldo quỳ gối trước mặt messi,109.0,,,https://www.tiktok.com/@ndgk207/video/7528611236813049106
@koanh9999,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8ee14150b24da2eae67254f3479ee9b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cd92858e&x-expires=1753606800&x-signature=KhOzkdeJOiugzwdqF%2FF4Z26O%2B%2BM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,cr7 mãi iu,132.0,,,https://www.tiktok.com/@ndgk207/video/7528611236813049106
@clfyhxgtuananh,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1c9fa6e0d7c1e6c352282583bb80ea03~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b5adce4b&x-expires=1753606800&x-signature=ZYpCZm9YzEv6fOwXHJpAiZkoFuc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,kid : ah 7 mãi đỉnh pessi ko cs tuổi,3.0,,,https://www.tiktok.com/@ndgk207/video/7528611236813049106
@nhon0412,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3e092e5424cf09103ab56ecafeb316f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c7bf3bb6&x-expires=1753606800&x-signature=dgiFVk0qm99rVOoWVG%2BBTGIndO8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Messi đâu hết rồi🥰,6.0,,,https://www.tiktok.com/@ndgk207/video/7528611236813049106
@tng.tr.quang,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c991b8a1a092085545a979462ae13e06~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=27a62d17&x-expires=1753606800&x-signature=fklA8mtPM5uhUujsijUxzKOK0YI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,2 ngôi sao nổi tiếng hoà đồng với nhau mà tụi fan bất tài ngồi đấu tranh =)),51.0,,,https://www.tiktok.com/@ndgk207/video/7528611236813049106
@n_t_lamm,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9f5faa67e352c22cfe1694374721dbf1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5d453cca&x-expires=1753606800&x-signature=ewAUW89RKCdvgzv4E%2FmGHonj3L0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Penaldo lol,143.0,,,https://www.tiktok.com/@ndgk207/video/7528611236813049106
@buiqminh6,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3e29222bda88a96f4aae02cb98f246de~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e71b1f33&x-expires=1753606800&x-signature=hI6BBptu0SVY%2BEG8h6AVeCUU6Uk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,lý quỳ đã giải,28.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@_thienbao26.7_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bd45a72354f9cd6eeebcbe466728440c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f6dfe6ac&x-expires=1753606800&x-signature=kaT7nFycskoGhAxpBtsjeljsZAk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,lý quỳ làm dc r kìa,4.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@nguyenanhquan061,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0886fd152811c27281b22b8b7955b9db~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a0deedab&x-expires=1753606800&x-signature=MvV78bfnZshnAUUkn69eF9Uw%2FZk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Lý quỳ 😂,2.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@tuanhungorganrere,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bbaa0a908a44e3b3da7d250d5733821e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=11135a34&x-expires=1753606800&x-signature=o8KOsh0UgTVJPQO2yJPapa6vifQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,interbanking cho lý quỳ chưa 😂😂😂😂,25.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@q.anhhh23,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cc3f40d644c9fb31dbebcd20bde94d28~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d834e8a1&x-expires=1753606800&x-signature=n2%2FyrT9YPWEYiyXwtckxPzMlzTA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,lý quỳ làm được mà không trả kèo à hèn thế =)),3.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@ht.kim.ngn4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3f7db4b3abbde7a8ebc862206710a7a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ce9fbaa6&x-expires=1753606800&x-signature=ql7ReChl9ALXdRFF%2B71VhSYdaRU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,hạnh phúc hơi xa,0.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@tuxinloi1106,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a68b5470fcc4f6c5ff61541f183e3283~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3be4ba27&x-expires=1753606800&x-signature=p69oXKDn7dPdm3oP7qT3enHoFao%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Khó ác,0.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@nguyentz229,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/161afcc6846a3b08b429048872f51afb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=84969a65&x-expires=1753606800&x-signature=2siKSSH1uLFKx3Djtk0QUGr9u4k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,100 ăn 1 đc ae 🤣,0.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@hieubmt15,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2ded2e98f0a17e7aeb0080702ab219ba~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=858ea6fd&x-expires=1753606800&x-signature=LhQgBzXbtZ9IJEgu069uGmYsv8g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Băng ngắn đc hong a :)),0.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@uongpepsicuoihihi,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/66eadd6bcd4bcf5f407a886b07f25c49~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=488c0109&x-expires=1753606800&x-signature=Q3N74FjrsBuXdcGSV9w6RuGgeyI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dc có thưởng kh a,0.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@ktruongggz,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ac79a9646989a2e9a230badb85f5ba29~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=19a2dd8e&x-expires=1753606800&x-signature=AhK%2B9ofxdv00OBksrJi8EiLeSUo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,thuận tay phải đặt bên kia đc không:)),0.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@hihihihi838686,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/30fca9ae84a0f023a4cdf6fe46bcd1c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=098de45d&x-expires=1753606800&x-signature=8zjhbRdMXnPRKO49EqDMvgK9hB8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Mấy uống mấy ?,0.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@evdangthoicom,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/57060b81532055ec16e7abdb6c3f08a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2049c6cb&x-expires=1753606800&x-signature=aI3ezz1A%2Fmxxics3cOZnPpT07RU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Lý thuyết thôi ko dám th,1.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@user1866018167325,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a94fe77e637903b7e9c77849b858c194~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=034d8767&x-expires=1753606800&x-signature=h%2FJaFM%2BCfy77OLdEBumsrudPy4I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,mày bắn dc t bắn dc,0.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@tuananhnguyen8037,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/093c8e14b8b4c4addb6f9efe4be25564~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=491839b4&x-expires=1753606800&x-signature=LB6uKxYgrUWoMQGCg9mUuMUsx64%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Trô áp phê phải hết ngọn là ra 9, chắc 20 ăn 1",1.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@longquang010628,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/195406a125769805d24b2ac9d4a6f37e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3349923a&x-expires=1753606800&x-signature=dA0rp1lOZmAN%2Fvn19a%2FGcMEQgNE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,kèo này khó nuốt,0.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@phquangbinh,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d4b1ede0c11dc438f907bee57ec2c775~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=919004c1&x-expires=1753606800&x-signature=oXRDa%2BdD6xZq0AYmOyHQvCR5GJY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,3h chắc ổn😁,0.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@abcdxyz9618,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0c2d8760691c1a060fc433abe2fe995c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bd10cb02&x-expires=1753606800&x-signature=0%2B8Ci4kx%2BCRYo65aqUrjJC6IxLI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,lý quý lm dc r a oi,2.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@hadai_22,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ac12098a750a6e6a4f519ae18b05e24c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7352ea26&x-expires=1753606800&x-signature=M%2BEMn7%2BWK2Eiok0NdAfx4Xgsubw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nói thật quá khó :))),0.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@blam18th11,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f8cf232e7315e074efdfef84594051ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3813db04&x-expires=1753606800&x-signature=6fN77sjbHOJTExsKKwepwxJKCOA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Pique đảo góc là xong,1.0,,,https://www.tiktok.com/@dcmmnguoiyeu/video/7529979115663805712
@.dream_1988,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5e42d1decc240b9398045405154c4301~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=749cac02&x-expires=1753606800&x-signature=a6hGKplPg5Jjl4CXw56Nbaf1BM4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nhìn như hoàng phi hồng ấy nhờ🥰,0.0,,,https://www.tiktok.com/@nhi258666/video/7528401499727187207
@nguoiduatindouyin,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6ed6cb8043ebef7be60a776f3abee170~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=11d6cef6&x-expires=1753606800&x-signature=mL9qagU10yrgSNIVrta3pnL59iI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Môn Phái Nào cho Lão Biết đc hok,0.0,,,https://www.tiktok.com/@nhi258666/video/7528401499727187207
@09797_hongkong_61661,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/62d7ad0a70dffe41bc192a76c5fd484c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5e703b44&x-expires=1753606800&x-signature=BgO2wfq1JZIoTzYfV4Yq6voW7Mo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Mạnh mẽ đến đâu…em cũng chỉ là cgai thoi:)),0.0,,,https://www.tiktok.com/@nhi258666/video/7528401499727187207
@lun.cr77,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0b2bee4340c001225ed1913b16758b1e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7061391d&x-expires=1753606800&x-signature=Om8BngmUSOXgZXj26Ew0AkH3yR8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Làm trò mèo gì vậy,29.0,,,https://www.tiktok.com/@nhi258666/video/7528401499727187207
@woohie16,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/213b9bdc6c02e312282d3ec32e1581ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9ec583fe&x-expires=1753606800&x-signature=mte%2FLXhWHoi71L4Je8q30Gt5BOI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,quá xuất sắc chị iu tăng em video đường quyền nhé. em mê võ thuật 🌹🌹🌹🌹❤️❤️❤️❤️❤️❤️❤️❤️💯💯💯💯💯💯💯,0.0,,,https://www.tiktok.com/@nhi258666/video/7528401499727187207
@thi.skai6,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d47f63cd6659d92966a16285707709ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ce3d23ec&x-expires=1753606800&x-signature=pWBYVLXnwYgEnaIoylxkvguOocI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Xin tên nhạc,0.0,,,https://www.tiktok.com/@nhi258666/video/7528401499727187207
