username,avatar_url,content,likes,timestamp,parent_comment,video_url
@cruix.bone?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fa7b176f1e4dd22219c8c32f9b753f9d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ee1cc2ce&x-expires=1755363600&x-signature=zbD5b%2F4zLxMP8y5ieuHMZNDGyIc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"bro took ""lets get married after you graduate"" a little to seriously",7869,7-13,,https://www.tiktok.com/@gulkhanabukhan/video/7526142718343433478
@musicaly600?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b41c1416bd66b4cd08fade9fac787ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=83920104&x-expires=1755363600&x-signature=yek%2F%2FsHR0alv3b1xERFrpZsWFG8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,i thought it was funeral at first 😂😂,6802,7-13,,https://www.tiktok.com/@gulkhanabukhan/video/7526142718343433478
@anastasiaemmanuel21?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/acca9ec26f9658b5de96455c69ca0930~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c17dc404&x-expires=1755363600&x-signature=yemz7NFGOcrDMYAfpcbKCNnVmjo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Omg may fyp is graduation to wedding why,194,7-12,,https://www.tiktok.com/@gulkhanabukhan/video/7526142718343433478
@c.a0k111?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2e4d26645d318a4a5d352f9ed775c53b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9c24a324&x-expires=1755363600&x-signature=zYkThlkS7PEN5LXEOx24hgIj%2F6M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,they get married at the age of 18 or after they graduate cauz they felt really secure with their own man 💕 sometimes i also wanna marry a kazakh one 🤧,227,7-13,,https://www.tiktok.com/@gulkhanabukhan/video/7526142718343433478
@precc032?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7aedafa3bf0a7511a426a1a8772d524f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cb6f8cd6&x-expires=1755363600&x-signature=a2JyxKXEWNmGJpjc8x9ucd4giKo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Bro took let’s get married after graduation serious 😩,105,7-14,,https://www.tiktok.com/@gulkhanabukhan/video/7526142718343433478
@bayangkeofluytinvn0?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/79c0b110b0cd93bcb26a4e0cd6b14adb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ed6d789a&x-expires=1755363600&x-signature=HqE8n2sQKmMoKobmzVBMDcucpaY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Lê tuấn khang sao bằng Bà Yang 🥰,15.8K,7-15,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@letuankhang2002?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ff378af39120d4eb668eef664f92098a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a8394aeb&x-expires=1755363600&x-signature=uDZ83RCGkCoWuSWuikuMGCvD%2FDU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Tập cuối của sư phụ và bà tám🥹,87.8K,7-15,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@sitamtuyetdoi?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ea500ee20b6099a3bf6c92ce988fb0e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7881d589&x-expires=1755363600&x-signature=BdnLX5N3tqAZgZj%2Fq3lYkNhnb7k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Lê Tuấn Khang đầu tư video chất lượng đó ,coi cũng ok nhưng coi thấy Tủn cùi bắp vẫn hay sáng tạo hơn nhỉ",127,7-29,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@tacongbang2000?lang=eng,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/702038217d0a4e8bd514869a344ac144~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=581d11b2&x-expires=1755363600&x-signature=HmfpbM7JgKJSr7sTN2cAlPJn1aU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Cái ghế dị đó ha,72.8K,7-15,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@buivinhphuchotboykeokeo?lang=eng,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/9858a7019a5a2e2f06a63d47d5017886~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ae0707d6&x-expires=1755363600&x-signature=fezgD9h1RMfUD%2BYt0pF%2FAtsfU2Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Anh là Anh ruột của em nè khang , Sư Phụ là Cha anh",1131,7-15,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@user2860953727361?lang=eng,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9efa5985&x-expires=1755363600&x-signature=s0AMs%2Fko8BxFxoS1G532cYwtmNk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Chưa bao h thấy clip Lê Tuấn Khang hay,1653,7-15,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@ngoquangnhatlinh?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cb121ab26712d2296201d0fbd1a33b3d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f25cd1a9&x-expires=1755363600&x-signature=of5d6BzQwmsBTb5MoWzaCq6W8%2Bc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Top sever + vote tại đây,526,7-15,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@banhuan2806?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a993647740efc4eebfad6734bb2c091c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=03d6324f&x-expires=1755363600&x-signature=jlWMYeLUyblVoysikSaRQloz1z0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Khang hết bệnh. Sư phụ lộ mặt. Bà tám lộ thân phận. Em gái đi học đại học. Rồi mai mốt xem cái gì đây?,8598,7-15,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@loibelangson?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ae0925aca4677612eb581257fd2b0cc8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7858c1d6&x-expires=1755363600&x-signature=22WcraZQmn6RWeUnKDkwo7KW%2BDk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,tim cái 💰 vô như 💧,3712,7-15,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@ethan_kelly_thangucviet?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7edc083c5a7929616e3aac1791d1ff6e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f8266c29&x-expires=1755363600&x-signature=WFiqPV5RBn1%2FJepK1G%2BYJHLoyN4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,😂😂😂 top 1 filmmaker thế giới,455,7-16,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@lng.dng707?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c54d8692c6cd5474c4254843a2002b1b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5f89624c&x-expires=1755363600&x-signature=XERjB%2FJG5rSWObS2fw6II%2FjtHVA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"buồn thì coi tôn hoa sen
đầu tư thì coi tủn cùi bắp
vui thì coi Lê tuấn khang 😂",952,7-15,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@hocielts10.0?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/299fab8d6c2c54de4c4d66a0e3cfd303~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3fc2c1b1&x-expires=1755363600&x-signature=aqbMTtkPlWsJC%2FCNylyDONUfPbU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Rep để ba mẹ trúng số 🍀,11.2K,7-15,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@nmnguyn141209.ntn3?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/332d10e703f39f5d80f1b47f34ffdb73~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fb13438e&x-expires=1755363600&x-signature=ZkpZ%2BtsL9L8brNNrhQ6HZC4wW0U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Lần đầu tiên thấy mặt ba của lê tuấn khang luôn á,102,7-17,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@calis.vth?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f799550066c25ba6f21bc971aac531fa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ad0b07f4&x-expires=1755363600&x-signature=yQgcPxU6NOHlCvZ0zT3%2BF6uhxI4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ko rép xui cả ngày,1537,7-15,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@duyentuixach431?lang=eng,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/aeaa7bb353fba9bed4a660df8a535283~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=39c2bc98&x-expires=1755363600&x-signature=9mlI6gRFGKAWgv3GoIhj5Vqecss%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Mình thấy tủn cùi bắp hay hơn đầu tư kịch bản cũng khác lạ cong phu xem còn hiểu,của Tuấn khang quần riết mình bị loạn k hiểu nói về cái gì luôn nội dung sao giống nhau quá",11,7-15,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@phat2k12ok14tuoi?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fcfd8b76d44d183fbacc05ef18ab7c67~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b3f328ee&x-expires=1755363600&x-signature=t3nFSTEcjhIIdXxa4PXVhAbykzk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,tim để gia đình mạnh khỏe 🍀🍀,4501,7-15,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@capcup_pro2?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f4cc0889df2c24c40e69637180c83f0e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=036d51d4&x-expires=1755363600&x-signature=6kQERTBpN5H782TVm7E%2Fjj5puMk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Lê Tuấn Khang cở này bà Yang cở nào,34,7-18,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@1.ngay.1.lon.bo.huc?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0b60da2fad6f1625c09ff4d490b9d6d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=66a2708a&x-expires=1755363600&x-signature=83I0V0UOYYHDvlEgvVbg8OW9jHY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Lê Tuấn Khang có tuyệt vời k ạ,32,7-15,,https://www.tiktok.com/@letuankhang2002/video/7527258883841101073
@riveraeras?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/792c9332daf413566791be7d2f73c86f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0d1ec6da&x-expires=1755363600&x-signature=PUtu1RQ7hv9j8cKKUkkJ13I0IjM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,WHY DID BRO EAT IT 😭😭😭,47.4K,7-7,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@_callmekngann._?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a2736b3e9d8b1c9d379e50875262adff~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1409455d&x-expires=1755363600&x-signature=vWzhI6Eb1HelJ3beiU0mFPvzl3s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ủa lau r ăn r kêu thúi ủa má?,23.1K,7-7,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@little_diva32?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0ed1a187e4eedbd7477e9a1aecabd904~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9de44faa&x-expires=1755363600&x-signature=D9rTEGXl%2B%2Bb%2B5ZzwWjDuo4OWlqk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,I miss skibidi toilet at this point,32.6K,7-7,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@patrick1428284?lang=eng,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/697bebe53117198763ccaf3ed94f538b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1c390b9b&x-expires=1755363600&x-signature=AAKoSjalqo5J2lIJ5d%2Fr5uzB2cs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,real or ai,729,7-7,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@.duc134?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/241d6865127b2f5af55285a7a085945b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1b6496d4&x-expires=1755363600&x-signature=8ECicVxWiLqJFpJpQrrtFxpA%2FjI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ăn chi r chửi nhỏ 😭🙏,4527,7-7,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@snowy54?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b29c94a8b604b318627791fd21debf1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c5d800b7&x-expires=1755363600&x-signature=7xSR8LdsDY4YXhjehXLukvVIBdg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Why did he eat it?😭,91,7-16,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@n4ntekottai?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9abaf115c2da37703201dcc3df7355d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f000f647&x-expires=1755363600&x-signature=oS4n98Fz9xvgihj8vvMlWqRR9%2BY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,i hate 2025🥀,99.4K,7-7,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@jasminexlovexxslay?lang=eng,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dd9242b835787585fce3f8aa24bee075~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3bb64b99&x-expires=1755363600&x-signature=pm935cShWxqMTg9cbTsE2WlBxVg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,I need to learn how to scroll😭,6079,7-7,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@_kingsman_jd?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2f05c5bcf3f12eb50e6fddb7167a09e5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ee78c3ea&x-expires=1755363600&x-signature=V%2Fg86rbdsAPdLuKKde%2B7d67W2a0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Ballerina Capuccina kinda fine , yo🙂",2,7-21,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@vanhaaa_iuii?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d4db4df6461682e6b017811ecb2734cc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aed2a488&x-expires=1755363600&x-signature=tvgwk7zL%2FDkW4Yz6kkITwRe%2BAEg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Bỏ chà bông để yêu trà bông à,273,7-7,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@user6932042588072?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7329210688639893510~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a7716913&x-expires=1755363600&x-signature=3V6idiubTYwsLi4wJMNkabAOETs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Why was his first instinct to put it in his mouth?,378,7-7,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@sokvlxx?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/77002e98a838c728e1618557cde32a9e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=104aa19d&x-expires=1755363600&x-signature=F4wgA2MgxFnPvZHiu%2B04quTEi%2Fs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,can the sun explode already 💔💔,43.1K,7-7,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@zevaacakepp_?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0c0dbd5151c38382a794d283ede9d7c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a691c830&x-expires=1755363600&x-signature=X%2F9HKTshUOnxWaSaIjuNKwbsedc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,NGAPAIN LU COBAIN KOCAK 😭,21.8K,7-8,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@gamer50976?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/669ae12094cc56242e6bd97d9288be12~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2bfb072b&x-expires=1755363600&x-signature=KC0dLVP8xPQqDV7PGXptLiFRCqk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,We all need to owe an apology to Skibidi Toilet cuz what is ts 🥀,4256,7-14,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@fan.de.kyojuro7?lang=eng,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9fa16549a444105f8e3bcee17d045774~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=514dfc80&x-expires=1755363600&x-signature=EIm6V%2FcZHoqLv8iWIwbTNnO5vUk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,En mis tiempos era con gatitos,107.2K,7-7,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@pkhang2712?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ca1c61fbd6dfa402b9b626ed517a0dbe~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=707c8371&x-expires=1755363600&x-signature=2xhWZszbdcKkRSw7q2cmW5yuJjE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ổg tưởng đó là chocolate 🍫hả,5506,7-7,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@shrimpo488?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c531c2ba392588e68759124645e32432~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=99517cf0&x-expires=1755363600&x-signature=oT7T35JzLcrFxaIDzQr9i2XJ8RI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ts Pmo so much🙁,2753,7-8,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@baksongeunahhhhhhhh?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c5052c4bebba45fefbfa647c8b712416~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=41c8b411&x-expires=1755363600&x-signature=xDVBci0aTtyfKiHXJm0yF7JYpgc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ngapain lu cobain😭,6836,7-7,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@eduardo_13.011?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5e78a70f7b6e6fb6cb23ce0055f5bddb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=03645223&x-expires=1755363600&x-signature=%2FqTouFTB0hG6cgCbBSsVdBYLdDw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Se enojaba pq no sabía bien,205K,7-7,,https://www.tiktok.com/@memekingdomtv/video/7524159460756049160
@boaz_katz?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/197a19bfdc2c899ad91f1c602a3e95e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=89ed8aad&x-expires=1755363600&x-signature=ve4FWopGQFMzEXaKTIIrlDHDwsM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,The water was so clean😭,809.3K,7-12,,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271
@_h34rtsformxtchaa_?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d917d280dbd240aa6e059ab0bc454971~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=62c02b9b&x-expires=1755363600&x-signature=A1Nvd8P2eF1AACAkAkE4QnGeCIc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Did the horse p00p???,304,7-13,,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271
@hattieu.netroi?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/530b704ca137f79829befc8876432276~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7aefd5e9&x-expires=1755363600&x-signature=M2IALM9VQSvjjHH5y2wO3tMy1FE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ai dám tắm nữa 😭,364,7-13,,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271
@titi._vi?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eaf6e0180b8d0b55a310fba16260ac1f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=59397c4e&x-expires=1755363600&x-signature=1%2B7vICnlg5WRUbkO%2BlHXvKZwykw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,[sticker],102.8K,7-13,,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271
@itur_monkey?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e2ceb18c92102b1b7de73d10de32c18f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9c76f282&x-expires=1755363600&x-signature=KRdau1kXaUxo6aQ1cTABVeT8GiU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ruined the beautiful water😭,46.1K,7-13,,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271
@cheezechoclatemilk?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7353431643140882474~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=38a45f66&x-expires=1755363600&x-signature=c2ujmZtgyXPCqe%2FSbnKqAbcq%2F0o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,[photo],25K,7-12,,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271
@dipmaulank?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6c0370cd304dbcc139a873b710c7ec63~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c0f98364&x-expires=1755363600&x-signature=IEWTv3i24D23VO4%2FKL%2F6Jfzi4b8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nó dính vào chân kìa😌,413,7-13,,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271
@grayzoo_931?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8558f43bb334e51647bbefa9a000d222~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=331a09cc&x-expires=1755363600&x-signature=RFPKHVliLh72JbDlbxnF0%2FNj%2F7M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Hên là đi chậm á đi nhanh nó lên tới trên đầu,5838,7-13,,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271
@mkedre00?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/923622dde6f3ecbcec70f5c011d48cdd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6ce5cc50&x-expires=1755363600&x-signature=xOOXvsJS8L4WzYRqo%2BemxnMp1gA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Would been on the horse like 🧎🏽‍♂️,486.3K,7-12,,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271
@nh_dngmebl?lang=eng,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/533f4155b3fe9207b164ec4be7305667~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=60b96baa&x-expires=1755363600&x-signature=yRP5tE0BoMosFVF1%2FfdY93okuig%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Cái biển khổ nhất tg,3171,7-13,,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271
@parish250?lang=eng,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a15e6a452431a77370602bce4850268d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1c918418&x-expires=1755363600&x-signature=Q4Rxi3cTltzpVo8xQO%2FGkDtWKLc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,[photo],378,7-12,,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271
